Q,Q181,L,17.50,old,2012-09-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,IPPB Universal Circuits x39,1970-01-01 00:00:00+00:00,1,,
Q,Q182,L,16.50,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,IPPB Universal Circuits x36,1970-01-01 00:00:00+00:00,1,,
Q,Q183,L,19.00,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,29 Adult Nasal Cannula; 62 Adult Oxygen Masks,1970-01-01 00:00:00+00:00,1,,
Q,Q184,L,21.00,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,120 Adult Oxygen Masks,1970-01-01 00:00:00+00:00,1,,
Q,Q185,L,22.00,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,100 Adult Oxygen Masks,1970-01-01 00:00:00+00:00,1,,
Q,Q186,L,15.00,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Humidifiers x65,1970-01-01 00:00:00+00:00,1,,
Q,Q187,L,19.50,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Nebulizer Kits x45; Panda Masks x7; Soft Cuff Adapter x9; 1-Way Valve x23 (Unsterile),1970-01-01 00:00:00+00:00,1,,
Q,Q188,L,23.50,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Nebulizer Kits x98; 1-Way Valves x20; Soft Cuff Adapters x15 (Unsterile),1970-01-01 00:00:00+00:00,1,,
Q,Q189,L,14.00,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Humidifer & Corrugated Tubing,1970-01-01 00:00:00+00:00,1,,
Q,Q190,L,18.50,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Volumetric Exercisors x36 (Unsterile),1970-01-01 00:00:00+00:00,1,,
Q,Q191,L,20.00,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Airways x488; Nasopharyngeal x142; Masks x40 (Unsterile),1970-01-01 00:00:00+00:00,1,,
Q,Q192,L,25.00,old,2012-10-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia O2 Masks x2; Face Masks x23; etc.,1970-01-01 00:00:00+00:00,1,,
Q,Q193,L,17.00,old,2012-10-24 00:00:00+00:00,2014-03-01 00:00:00+00:00,12 Central Line Kits; 10 Picc Kits; 100 Wing Guards,1970-01-01 00:00:00+00:00,1,,
Q,Q194,L,17.00,old,2012-10-31 00:00:00+00:00,2014-03-01 00:00:00+00:00,IV Tubing (128),1970-01-01 00:00:00+00:00,1,,
Q,Q195,L,15.50,old,2012-11-20 00:00:00+00:00,2014-01-01 00:00:00+00:00,10 Mix Extension Connectors,1970-01-01 00:00:00+00:00,1,,
Q,Q196,L,14.50,old,2012-11-20 00:00:00+00:00,2014-04-01 00:00:00+00:00,IV Tubing (Sterile),1970-01-01 00:00:00+00:00,1,,
Q,Q197,L,16.00,old,2012-11-27 00:00:00+00:00,2014-11-01 00:00:00+00:00,1-3ml. Syringes,1970-01-01 00:00:00+00:00,1,,
Q,Q198,L,15.00,old,2012-12-03 00:00:00+00:00,2014-05-01 00:00:00+00:00,Red Caps; 10 Secondary Tubing Sets; IV Mix (Small-Bore Ext. Set),1970-01-01 00:00:00+00:00,1,,
Q,Q199,L,18.00,old,2014-12-03 00:00:00+00:00,2014-01-01 00:00:00+00:00,IV Mix: Tubing; Red Caps; Extensions,1970-01-01 00:00:00+00:00,1,,
Q,Q200,L,17.50,old,2012-12-06 00:00:00+00:00,2014-03-01 00:00:00+00:00,IV Mix: Cannulas; Caps; Connectors,1970-01-01 00:00:00+00:00,1,,
Q,Q201,L,19.00,old,2012-12-06 00:00:00+00:00,2015-07-01 00:00:00+00:00,IV Tubing,1970-01-01 00:00:00+00:00,1,,
Q,Q202,L,14.50,old,2013-01-04 00:00:00+00:00,2015-02-01 00:00:00+00:00,IV Mix: Extension Set; Adaptors; Connector Cannulas,1970-01-01 00:00:00+00:00,1,,
Q,Q203,L,16.50,old,2013-01-08 00:00:00+00:00,2015-07-01 00:00:00+00:00,IV Blood Testing (Sterile),1970-01-01 00:00:00+00:00,1,,
Q,Q204,L,20.50,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,IV Tubing (Sterile),1970-01-01 00:00:00+00:00,1,,
Q,Q205,L,16.00,old,2013-01-16 00:00:00+00:00,2014-01-01 00:00:00+00:00,IV Mix: Tubing; Red Caps; Extensions,1970-01-01 00:00:00+00:00,1,,
Q,Q206,L,17.50,old,2013-01-16 00:00:00+00:00,2014-03-01 00:00:00+00:00,IV Tubing (Sterile),1970-01-01 00:00:00+00:00,1,,
Q,Q207,L,17.00,old,1970-01-01 00:00:00+00:00,2014-02-01 00:00:00+00:00,Central Line Supplies,1970-01-01 00:00:00+00:00,1,,
Q,Q208,L,14.00,old,2013-02-06 00:00:00+00:00,2014-03-01 00:00:00+00:00,Arterial Line Central Venous Kits x24,1970-01-01 00:00:00+00:00,1,,
Q,Q209,L,14.50,old,2013-02-11 00:00:00+00:00,2014-02-01 00:00:00+00:00,Central Line Kits & Supplies,1970-01-01 00:00:00+00:00,1,,
Q,Q210,L,14.50,old,2013-02-18 00:00:00+00:00,2014-08-01 00:00:00+00:00,IV Tubing,1970-01-01 00:00:00+00:00,1,,
Q,Q211,L,17.00,old,2013-02-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q212,L,15.50,old,2013-02-18 00:00:00+00:00,2014-08-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q213,L,15.50,old,2013-02-18 00:00:00+00:00,2017-09-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q214,L,15.00,old,2013-02-18 00:00:00+00:00,2014-04-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q215,L,16.00,old,2013-02-18 00:00:00+00:00,2014-04-01 00:00:00+00:00,IV Mix: Ext. Tubing; Caps; Hep. Lock Caps; Alligator Clips,1970-01-01 00:00:00+00:00,1,,
Q,Q216,L,21.00,old,2013-02-18 00:00:00+00:00,2014-02-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q217,L,21.00,old,2013-02-18 00:00:00+00:00,2015-09-01 00:00:00+00:00,IV Tubing: Primary Sets,1970-01-01 00:00:00+00:00,1,,
Q,Q219,L,13.00,old,2013-04-11 00:00:00+00:00,2015-04-01 00:00:00+00:00,IV Mix: Spikes; Ext. Tubing; Cannulas; etc.,1970-01-01 00:00:00+00:00,1,,
Q,Q220,L,17.00,old,2013-04-12 00:00:00+00:00,2014-05-01 00:00:00+00:00,Central Line Kits<CMA> Multi-Lumen,1970-01-01 00:00:00+00:00,1,,
Q,Q221,L,14.80,old,2013-05-13 00:00:00+00:00,2014-10-01 00:00:00+00:00,Central Line & Arterial Line Kits; Tubing,1970-01-01 00:00:00+00:00,1,,
Q,Q222,L,18.40,old,2013-06-12 00:00:00+00:00,2014-05-01 00:00:00+00:00,PICC Kits,1970-01-01 00:00:00+00:00,1,,
Q,Q223,L,22.60,old,2013-07-11 00:00:00+00:00,2015-06-01 00:00:00+00:00,Primary IV Tubing x190,1970-01-01 00:00:00+00:00,1,,
Q,Q224,L,16.00,old,2013-07-11 00:00:00+00:00,2014-06-01 00:00:00+00:00,IV Mix,1970-01-01 00:00:00+00:00,1,,
Q,Q225,L,15.80,old,2013-08-28 00:00:00+00:00,2015-06-01 00:00:00+00:00,IV Mix: connectors<CMA> 2nd sets<CMA> extensions<CMA> port access sets,1970-01-01 00:00:00+00:00,1,,
Q,Q226,L,15.60,old,2013-08-28 00:00:00+00:00,2015-05-01 00:00:00+00:00,IV tubing,1970-01-01 00:00:00+00:00,1,,
R,R2,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R10,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ventilator Tubing,1970-01-01 00:00:00+00:00,1,,
R,R15,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ventilator Tubing,1970-01-01 00:00:00+00:00,1,,
R,R20,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R21,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing<CMA> Straight<CMA> Tubing Conviction,1970-01-01 00:00:00+00:00,1,,
R,R24,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
R,R32,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R34,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Guide Wires,1970-01-01 00:00:00+00:00,1,,
R,R35,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R36,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Oxygen Tubing (Flexible),1970-01-01 00:00:00+00:00,1,,
R,R42,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Vascular Mix (Ganz),1970-01-01 00:00:00+00:00,1,,
R,R45,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respirigard & Ventilator Tubing,1970-01-01 00:00:00+00:00,1,,
R,R47,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R183,L,11.00,old,1970-01-01 00:00:00+00:00,2014-09-01 00:00:00+00:00,Trach Tubes & Supplies; 35 Trach Care Kits,1970-01-01 00:00:00+00:00,1,,
R,R185,L,None,old,2011-10-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sputum Collectors x67,1970-01-01 00:00:00+00:00,1,,
R,R188,L,None,old,2011-10-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Sputum Collectors x72,1970-01-01 00:00:00+00:00,1,,
R,R199,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,94 Plastic Tubing,1970-01-01 00:00:00+00:00,1,,
R,R200,L,None,old,2012-01-02 00:00:00+00:00,2015-01-01 00:00:00+00:00,Trach Clean Trays x36; Trach Kits x4,1970-01-01 00:00:00+00:00,1,,
R,R201,L,None,old,2012-02-13 00:00:00+00:00,2014-03-01 00:00:00+00:00,40 LMAs,1970-01-01 00:00:00+00:00,1,,
R,R203,L,None,old,2012-02-13 00:00:00+00:00,2014-03-01 00:00:00+00:00,40 LMAs,1970-01-01 00:00:00+00:00,1,,
R,R206,L,None,old,2012-02-13 00:00:00+00:00,2013-04-01 00:00:00+00:00,40 LMAs,1970-01-01 00:00:00+00:00,1,,
R,R207,L,None,old,2012-02-28 00:00:00+00:00,2015-11-01 00:00:00+00:00,80 Suction Connective Tubes; 6 Yankauer Connectors,1970-01-01 00:00:00+00:00,1,,
R,R208,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Misc. Trach Supplies,1970-01-01 00:00:00+00:00,1,,
R,R210,L,14.00,old,2012-02-28 00:00:00+00:00,2014-04-01 00:00:00+00:00,Trach Supplies: Misc. Trach Supplies x5; Trach Tubes x177; LMA x40,1970-01-01 00:00:00+00:00,1,,
R,R212,L,None,old,2012-03-01 00:00:00+00:00,2014-03-01 00:00:00+00:00,Respiratory Mix,1970-01-01 00:00:00+00:00,1,,
R,R213,L,12.00,old,2012-03-01 00:00:00+00:00,2014-04-01 00:00:00+00:00,Anesthesia Mix: 8 Blood Gas Kits; 1 box 2-Step Adapters; 18 ET Tube Holders; Oxy-probe Finger Probes; 5 pkg. Hypotherm Gloves; 6 pillows w/ Intubation Slot; 2 Intubation Stylettes,1970-01-01 00:00:00+00:00,1,,
R,R214,S,None,old,2012-03-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Trach Care Kits x26 (Sterile),1970-01-01 00:00:00+00:00,1,,
R,R215,S,None,old,2012-03-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Trach Care Kits x26 (Sterile),1970-01-01 00:00:00+00:00,1,,
R,R216,S,None,old,2012-03-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Trach Care Kits x26 (Sterile),1970-01-01 00:00:00+00:00,1,,
R,R219,L,None,old,2012-03-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ambu Bags (Adult),1970-01-01 00:00:00+00:00,1,,
R,R220,L,None,old,2012-04-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Flexible Oxygen Tubing,1970-01-01 00:00:00+00:00,1,,
R,R221,L,None,old,2012-04-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Ambu Bags,1970-01-01 00:00:00+00:00,1,,
R,R222,L,None,old,2012-05-18 00:00:00+00:00,2014-01-01 00:00:00+00:00,Trach Supplies (Sterile),1970-01-01 00:00:00+00:00,1,,
R,R223,L,None,old,2012-05-18 00:00:00+00:00,2014-01-01 00:00:00+00:00,Trach Supplies (Sterile & Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R224,L,None,old,2012-05-18 00:00:00+00:00,2014-01-01 00:00:00+00:00,Trach Supplies (Sterile & Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R225,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Oxygen Tubing (Various Sizes),1970-01-01 00:00:00+00:00,1,,
R,R226,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory,1970-01-01 00:00:00+00:00,1,,
R,R227,L,None,old,2012-06-20 00:00:00+00:00,2015-02-01 00:00:00+00:00,Trach Supplies,1970-01-01 00:00:00+00:00,1,,
R,R228,L,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Ambu Bags,1970-01-01 00:00:00+00:00,1,,
R,R230,L,None,old,2012-07-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Trach Supplies,1970-01-01 00:00:00+00:00,1,,
R,R231,L,None,old,2012-08-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ambu Bags (Pediatric) x26,1970-01-01 00:00:00+00:00,1,,
R,R232,L,22.00,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Respiratory Tubing Mix,1970-01-01 00:00:00+00:00,1,,
R,R233,L,25.00,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,16 Ambu Bags,1970-01-01 00:00:00+00:00,1,,
R,R234,S,10.00,old,2012-09-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,46 Pediatric Oxygen Masks,1970-01-01 00:00:00+00:00,1,,
R,R235,L,8.00,old,2012-09-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,46 Tracheostomy Care Kits,1970-01-01 00:00:00+00:00,1,,
R,R236,L,13.00,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,12 Adult Ambu Bags,1970-01-01 00:00:00+00:00,1,,
R,R237,L,19.00,old,2012-10-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,25 Pediatric Ambu Bags,1970-01-01 00:00:00+00:00,1,,
R,R238,L,17.00,old,2012-10-12 00:00:00+00:00,2015-02-01 00:00:00+00:00,Tracheostomy Tubes Assorted,1970-01-01 00:00:00+00:00,1,,
R,R241,L,9.00,old,2012-10-12 00:00:00+00:00,2015-09-01 00:00:00+00:00,Tracheostomy Care Kits x55,1970-01-01 00:00:00+00:00,1,,
R,R242,L,10.00,old,2012-10-12 00:00:00+00:00,2015-06-01 00:00:00+00:00,Tracheostomy Supplies,1970-01-01 00:00:00+00:00,1,,
R,R243,L,15.00,old,2012-10-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ambu Bags: Adult x10; Masks x6; Infant/Ped. x4,1970-01-01 00:00:00+00:00,1,,
R,R245,L,12.00,old,2012-10-24 00:00:00+00:00,2014-01-01 00:00:00+00:00,Anesthesia Mix,1970-01-01 00:00:00+00:00,1,,
R,R246,L,10.00,old,2012-10-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Head Rests 7" w/ Intubation Slot x15,1970-01-01 00:00:00+00:00,1,,
R,R247,L,14.50,old,2012-10-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ventilators (9); Smoke Evacuator (24); Tubing,1970-01-01 00:00:00+00:00,1,,
R,R248,L,11.50,old,2012-11-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Mix: Head Rest Pillows (8); EKG Electrodes; Foam Wraps (120); Pudendal Block Trays (7),1970-01-01 00:00:00+00:00,1,,
R,R249,L,11.50,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Tubing: Ventilator/Corrugated,1970-01-01 00:00:00+00:00,1,,
R,R250,L,13.00,old,2012-11-19 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia: Endotracheal Tubes x92; LMA x9; Stylettes x15,1970-01-01 00:00:00+00:00,1,,
R,R250,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Endotrach.<CMA> LMA<CMA> Stylette,1970-01-01 00:00:00+00:00,1,,
R,R251,L,None,old,2012-11-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Masks x18; Breathing Circuits x18,1970-01-01 00:00:00+00:00,1,,
R,R252,L,17.00,old,2012-11-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,19 Respiratory Adult Ventilatory Circuit Tubing,1970-01-01 00:00:00+00:00,1,,
R,R253,S,33.50,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Esmark (Sterile) 6"x19 - 4"x23 & (Unsterile) 4"x61,1970-01-01 00:00:00+00:00,1,,
R,R254,S,29.50,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Esmark (Unsterile) 6"x45 - 4"x24,1970-01-01 00:00:00+00:00,1,,
R,R255,L,13.50,old,2012-12-06 00:00:00+00:00,2014-05-01 00:00:00+00:00,Anesthesia Mix: Corrugated Tubing; 1 Spinal Tray; 1 Headrest; 6 Masks; etc.,1970-01-01 00:00:00+00:00,1,,
R,R256,L,15.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,20   Ventilator Tubing,1970-01-01 00:00:00+00:00,1,,
R,R257,L,11.00,old,2012-12-06 00:00:00+00:00,2014-05-01 00:00:00+00:00,Anesthesia Mix: Corrugated Tubing; 3 Head Rests; 10 SpO2 Sensors; 2 Circuits,1970-01-01 00:00:00+00:00,1,,
R,R258,L,14.00,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,12 Anesthesia Mix (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R259,L,12.50,old,2012-12-27 00:00:00+00:00,2017-02-01 00:00:00+00:00,102 Endotracheal Tubes<CMA> 11 LMAs<CMA> 20 Airways (Sterile & Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R260,L,12.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ventilator Tubing x14 (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R261,L,13.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Masks x104<CMA> Circuits x3 (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R263,L,12.50,old,2013-01-08 00:00:00+00:00,2016-06-01 00:00:00+00:00,Anesthesia Mix,1970-01-01 00:00:00+00:00,1,,
R,R264,L,9.00,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Blue Corrugated Respiratory Tubing,1970-01-01 00:00:00+00:00,1,,
R,R265,L,21.00,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Breathing Circuit (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R266,L,10.00,old,2013-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Tubing Corrugated,1970-01-01 00:00:00+00:00,1,,
R,R267,L,13.00,old,2013-01-18 00:00:00+00:00,2014-08-01 00:00:00+00:00,Anesthesia Mix: Head Rests; Hauge Airways; SpO2 & EKG Pads; Arterial Pressure Tubing,1970-01-01 00:00:00+00:00,1,,
R,R268,L,19.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Circuits/Bags x22,1970-01-01 00:00:00+00:00,1,,
R,R270,L,14.00,old,2013-02-07 00:00:00+00:00,2015-05-01 00:00:00+00:00,Anesthesia Mix: Circuit Tubing<CMA> Positioning Devices,1970-01-01 00:00:00+00:00,1,,
R,R271,L,13.00,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Blue Corrugated Tubing (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R272,L,None,old,2013-02-11 00:00:00+00:00,2015-05-01 00:00:00+00:00,Anesthesia Mix,1970-01-01 00:00:00+00:00,1,,
R,R273,L,11.50,old,2013-02-20 00:00:00+00:00,2015-05-01 00:00:00+00:00,Anesthesia Breathing Circuits x16,1970-01-01 00:00:00+00:00,1,,
R,R274,L,13.50,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Circuits x16; Headrests x2,1970-01-01 00:00:00+00:00,1,,
R,R275,L,14.50,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage x20 (Unsterile),1970-01-01 00:00:00+00:00,1,,
R,R277,L,26.00,old,2013-03-05 00:00:00+00:00,2014-06-01 00:00:00+00:00,Anesthesia Mix,1970-01-01 00:00:00+00:00,1,,
R,R278,L,14.00,old,2013-03-26 00:00:00+00:00,2015-12-01 00:00:00+00:00,Endotracheal Tubes; LMAs x153; Stylettes x12,1970-01-01 00:00:00+00:00,1,,
R,R279,L,18.40,old,2013-04-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Mix,1970-01-01 00:00:00+00:00,1,,
R,R280,L,12.20,old,2013-05-13 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anesthesia Masks & Circuits,1970-01-01 00:00:00+00:00,1,,
R,R281,S,5.60,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Endotracheal Tubes<CMA> LMAs<CMA> & Stylettes x65,1970-01-01 00:00:00+00:00,1,,
R,R282,S,7.00,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Endotracheal Tubes<CMA> LMAs<CMA> & Stylettes x65,1970-01-01 00:00:00+00:00,1,,
R,R283,L,17.20,old,2013-06-03 00:00:00+00:00,2015-08-01 00:00:00+00:00,Anesthesia Mix: Headrests; Masks<CMA> Arterial Blood Sampling,1970-01-01 00:00:00+00:00,1,,
R,R284,L,11.40,old,2013-06-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Ventilator Tubing: Blue Corrugated,1970-01-01 00:00:00+00:00,1,,
R,R285,S,5.20,old,2013-08-28 00:00:00+00:00,2017-11-01 00:00:00+00:00,Endotracheal tubes x 62 (6.5 - 7.5),1970-01-01 00:00:00+00:00,1,,
R,R286,S,3.60,old,2013-08-28 00:00:00+00:00,2016-01-01 00:00:00+00:00,Endotracheal tubes: Pediatric x 58<CMA> LMAs x 17,1970-01-01 00:00:00+00:00,1,,
R,R287,S,5.80,old,2013-08-28 00:00:00+00:00,2017-02-01 00:00:00+00:00,Endotracheal tubes: Adult x 61<CMA> LMAs x 2,1970-01-01 00:00:00+00:00,1,,
S,S47,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S48,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S48,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S51,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Vascular Mix,1970-01-01 00:00:00+00:00,1,,
S,S90,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Swan Ganz,1970-01-01 00:00:00+00:00,1,,
S,S157,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S179,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S186,L,None,old,1970-01-01 00:00:00+00:00,None,Picc Lines,1970-01-01 00:00:00+00:00,1,,
S,S215,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S230,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S231,L,None,old,1970-01-01 00:00:00+00:00,None,Blood Secondary Sets,1970-01-01 00:00:00+00:00,1,,
S,S257,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,??,1970-01-01 00:00:00+00:00,1,,
S,S275,L,None,old,2011-11-16 00:00:00+00:00,2013-11-01 00:00:00+00:00,IV Tubing,1970-01-01 00:00:00+00:00,1,,
S,S276,S,None,old,2011-12-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,100 Secondary IV Tubing,1970-01-01 00:00:00+00:00,1,,
S,S280,L,None,old,2012-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,141 IV Tubing,1970-01-01 00:00:00+00:00,1,,
S,S281,L,None,old,1970-01-01 00:00:00+00:00,2013-03-01 00:00:00+00:00,18 Venous Central Line Access; 18 Dressing Trays,1970-01-01 00:00:00+00:00,1,,
S,S282,L,None,old,2012-01-27 00:00:00+00:00,2014-04-01 00:00:00+00:00,IV Mix<CMA> Secondary Tubing<CMA> Extension Sets,1970-01-01 00:00:00+00:00,1,,
S,S284,L,None,old,2012-02-03 00:00:00+00:00,2014-02-01 00:00:00+00:00,IV Tubing<CMA> IV Mix,1970-01-01 00:00:00+00:00,1,,
S,S289,L,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,IV Tubing w/ Buretts #70,1970-01-01 00:00:00+00:00,1,,
S,S290,L,None,old,2012-02-22 00:00:00+00:00,1970-01-01 00:00:00+00:00,IV Tubing w/ Buretts #12,1970-01-01 00:00:00+00:00,1,,
S,S291,L,None,old,2012-03-07 00:00:00+00:00,2016-01-01 00:00:00+00:00,48 Secondary Sets; Med Infusion Sets,1970-01-01 00:00:00+00:00,1,,
S,S295,L,None,old,2012-04-12 00:00:00+00:00,2013-10-01 00:00:00+00:00,IV Tubing,1970-01-01 00:00:00+00:00,1,,
S,S296,L,None,old,2012-05-17 00:00:00+00:00,2016-04-01 00:00:00+00:00,Primary Tubing x5; Secondary Tubing x25; 3-Way Stopcocks x150; IV End Caps x300; Extension Sets x130,1970-01-01 00:00:00+00:00,1,,
S,S298,L,None,old,2012-05-18 00:00:00+00:00,2013-11-01 00:00:00+00:00,4 7" Headrest Pillows w/ Right Intubation Slot; 1 Occluder; 6 Pressure Monitor Kits; 1 Irrigation Probe Syringes; 6 Blood Sampling Kit,1970-01-01 00:00:00+00:00,1,,
S,S299,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,IV Tubing,1970-01-01 00:00:00+00:00,1,,
